time,belpex,solar,wind,load
2021-04-21 08:00:00,59.14,1297.095,545.0925,11012.5575
2021-04-21 09:00:00,56.32,1942.655,879.7675,10930.75
2021-04-21 10:00:00,60.42,2362.75,1283.9,10885.805
2021-04-21 11:00:00,45.35,2542.69,1517.715,10664.875
2021-04-21 12:00:00,39.79,2502.5225,1662.5275,10481.4725
2021-04-21 13:00:00,44.05,2423.2475,1803.09,10237.9475
2021-04-21 14:00:00,35.28,2230.6525,1875.48,10210.5825
2021-04-21 15:00:00,30.95,1930.32,1912.64,10160.6
2021-04-21 16:00:00,42.06,1506.17,1963.275,10302.5175
2021-04-21 17:00:00,49.96,947.125,2016.475,10344.27
2021-04-21 18:00:00,72.9,391.455,2041.97,10313.8
2021-04-21 19:00:00,78.02,54.525,2041.2525,10275.01
2021-04-21 20:00:00,72.36,0.0,2027.3425,10007.57
2021-04-21 21:00:00,63.95,0.0,1970.7075,9882.64
2021-04-21 22:00:00,51.77,0.0,1834.7325,9690.6275
2021-04-21 23:00:00,61.78,0.0,1535.7175,8958.3575
2021-04-22 00:00:00,60.38,0.0,1220.9175,8518.2825
2021-04-22 01:00:00,58.64,0.0,961.305,8197.61
2021-04-22 02:00:00,57.0,0.0,778.0125,8095.9475
2021-04-22 03:00:00,53.81,0.0,658.9675,8238.555
2021-04-22 04:00:00,58.4,0.0,596.4875,8649.26
2021-04-22 05:00:00,70.72,12.59,544.285,9444.65
2021-04-22 06:00:00,82.57,239.51,537.3275,10149.14
2021-04-22 07:00:00,85.0,807.49,570.6975,10585.3725
2021-04-22 08:00:00,54.3,1574.2575,530.9025,10702.7325
2021-04-22 09:00:00,64.18,2251.24,471.64,10682.26
2021-04-22 10:00:00,48.48,2799.5825,459.2375,10713.26
2021-04-22 11:00:00,40.2,3186.985,459.1175,10567.7875
2021-04-22 12:00:00,32.9,3336.85,455.4225,10488.615
2021-04-22 13:00:00,21.65,3306.8075,467.7125,10328.0875
2021-04-22 14:00:00,30.43,3040.5175,487.5225,10130.41
2021-04-22 15:00:00,34.92,2534.645,515.99,10041.06
2021-04-22 16:00:00,53.16,1874.3125,566.135,10214.23
2021-04-22 17:00:00,69.65,1128.19,636.555,10459.58
2021-04-22 18:00:00,78.76,400.6625,714.5525,10364.4675
2021-04-22 19:00:00,84.42,49.78,760.235,10243.5875
2021-04-22 20:00:00,78.81,0.0,745.115,10047.09
2021-04-22 21:00:00,75.3,0.0,680.685,9892.9725
2021-04-22 22:00:00,70.85,0.0,586.62,9700.88
2021-04-22 23:00:00,71.2,0.0,449.475,9151.6775
2021-04-23 00:00:00,60.78,0.0,350.7625,8679.2125
2021-04-23 01:00:00,58.73,0.0,251.41,8420.77
2021-04-23 02:00:00,57.9,0.0,165.655,8348.2125
2021-04-23 03:00:00,57.48,0.0,111.14,8512.1025
2021-04-23 04:00:00,67.0,0.0,85.2875,8877.65
2021-04-23 05:00:00,77.0,13.69,70.4175,9665.4625
2021-04-23 06:00:00,83.73,239.455,69.0325,10282.955
2021-04-23 07:00:00,83.16,895.245,75.855,10703.7325
2021-04-23 08:00:00,75.77,1790.78,85.4575,10807.3775
2021-04-23 09:00:00,56.06,2567.2575,96.5625,10652.4425
2021-04-23 10:00:00,60.8,3172.3025,103.1375,10523.5125
2021-04-23 11:00:00,50.31,3544.025,112.4175,10316.1875
2021-04-23 12:00:00,43.52,3703.895,150.71,10241.3175
2021-04-23 13:00:00,38.73,3606.4975,205.63,10102.3875
2021-04-23 14:00:00,40.06,3298.005,291.4,9868.1825
2021-04-23 15:00:00,45.29,2717.25,405.6475,9833.4975
2021-04-23 16:00:00,51.36,1980.3725,542.3225,9963.185
2021-04-23 17:00:00,64.0,1162.4875,704.52,9974.0275
2021-04-23 18:00:00,78.02,395.04,852.065,9902.16
2021-04-23 19:00:00,81.02,49.855,964.4975,9883.395
2021-04-23 20:00:00,78.33,0.0,1104.605,9705.7025
2021-04-23 21:00:00,70.9,0.0,1208.6425,9627.1
2021-04-23 22:00:00,65.69,0.0,1238.8225,9483.7325
2021-04-23 23:00:00,68.51,0.0,1071.415,8881.1975
2021-04-24 00:00:00,64.5,0.0,881.005,8470.405
2021-04-24 01:00:00,61.4,0.0,711.635,8133.035
2021-04-24 02:00:00,56.86,0.0,602.245,7947.6575
2021-04-24 03:00:00,54.89,0.0,546.925,7925.025
2021-04-24 04:00:00,54.55,0.0,535.3,8034.08
2021-04-24 05:00:00,57.95,15.59,549.295,8223.7875
2021-04-24 06:00:00,57.51,244.2825,568.775,8454.45
2021-04-24 07:00:00,55.75,820.185,539.545,8879.9025
2021-04-24 08:00:00,54.68,1607.3325,469.345,9255.4825
2021-04-24 09:00:00,50.0,2356.28,382.035,9269.0825
2021-04-24 10:00:00,47.96,2986.4325,335.5975,9274.9725
2021-04-24 11:00:00,43.9,3362.2625,377.705,9260.5175
2021-04-24 12:00:00,32.84,3467.54,522.575,9089.9175
2021-04-24 13:00:00,20.24,3357.1725,701.74,8820.0275
2021-04-24 14:00:00,19.51,3038.1125,907.1925,8681.525
2021-04-24 15:00:00,28.18,2476.0525,1126.1575,8681.6625
2021-04-24 16:00:00,46.71,1792.6525,1365.145,8971.7075
2021-04-24 17:00:00,54.98,1048.8875,1591.28,9173.5175
2021-04-24 18:00:00,67.65,385.8525,1754.4275,9239.39
2021-04-24 19:00:00,73.43,55.77,1850.33,9241.5175
2021-04-24 20:00:00,68.56,0.0,1868.955,9218.0075
2021-04-24 21:00:00,67.15,0.0,1850.22,9072.775
2021-04-24 22:00:00,62.98,0.0,1798.22,8877.8975
2021-04-24 23:00:00,50.82,0.0,1863.52,8392.7275
2021-04-25 00:00:00,48.55,0.0,1806.66,7957.6475
2021-04-25 01:00:00,48.71,0.0,1709.76,7717.7225
2021-04-25 02:00:00,48.3,0.0,1592.8975,7622.875
2021-04-25 03:00:00,48.03,0.0,1474.24,7603.7325
2021-04-25 04:00:00,47.32,0.0,1383.82,7725.89
2021-04-25 05:00:00,44.76,16.8525,1353.9825,7878.8425
2021-04-25 06:00:00,43.8,248.1725,1320.27,8001.015
2021-04-25 07:00:00,43.48,801.265,1338.2725,8299.7875
2021-04-25 08:00:00,37.21,1494.9525,1357.83,8629.155
2021-04-25 09:00:00,17.8,2130.1925,1285.15,8747.06
2021-04-25 10:00:00,15.5,2739.945,1238.1825,9100.77
2021-04-25 11:00:00,15.32,3204.9875,1207.1075,9210.525
2021-04-25 12:00:00,1.61,3418.7,1248.23,8820.2475
2021-04-25 13:00:00,-6.94,3397.825,1346.6275,8387.42
2021-04-25 14:00:00,-3.29,3130.325,1438.81,8212.6
2021-04-25 15:00:00,0.11,2612.1475,1537.1925,8140.925
2021-04-25 16:00:00,17.67,1939.6875,1612.36,8556.9175
2021-04-25 17:00:00,54.7,1161.235,1685.28,9031.4925
2021-04-25 18:00:00,65.93,410.605,1757.89,9158.085
2021-04-25 19:00:00,67.88,57.0125,1819.355,9284.23
2021-04-25 20:00:00,66.0,0.0,1817.6525,9173.39
2021-04-25 21:00:00,64.98,0.0,1758.4125,9050.29
2021-04-25 22:00:00,59.98,0.0,1648.9125,8919.2925
2021-04-25 23:00:00,52.5,0.0,1466.8425,8496.6475
2021-04-26 00:00:00,51.14,0.0,1239.6325,8134.4625
2021-04-26 01:00:00,52.51,0.0,1123.0025,7895.545
2021-04-26 02:00:00,51.1,0.0,1055.555,7863.695
2021-04-26 03:00:00,51.17,0.0,997.125,8069.375
2021-04-26 04:00:00,57.06,0.0,964.21,8565.09
2021-04-26 05:00:00,74.96,19.6,938.195,9474.3675
2021-04-26 06:00:00,81.96,271.155,909.765,10240.5725
2021-04-26 07:00:00,83.85,951.4975,871.0475,10735.32
2021-04-26 08:00:00,74.23,1855.9475,823.115,10873.41
2021-04-26 09:00:00,48.0,2648.635,792.865,10720.555
2021-04-26 10:00:00,46.83,3248.215,787.3825,10666.2975
2021-04-26 11:00:00,43.87,3623.6675,843.3525,10403.15
2021-04-26 12:00:00,46.05,3785.05,934.1275,10188.22
2021-04-26 13:00:00,42.49,3659.9275,1068.855,10151.0125
2021-04-26 14:00:00,42.0,3334.4025,1261.165,10156.8675
2021-04-26 15:00:00,35.0,2765.3,1443.3225,10024.1825
2021-04-26 16:00:00,40.01,2018.8175,1583.315,10265.3125
2021-04-26 17:00:00,65.71,1197.15,1672.4375,10313.44
2021-04-26 18:00:00,79.17,423.565,1689.885,10188.465
2021-04-26 19:00:00,81.02,60.08,1683.6925,10095.465
2021-04-26 20:00:00,75.05,0.0,1636.3975,9871.365
2021-04-26 21:00:00,70.69,0.0,1520.7425,9746.0825
2021-04-26 22:00:00,63.49,0.0,1409.1025,9488.38
2021-04-26 23:00:00,53.62,0.0,1067.615,8907.5475
2021-04-27 00:00:00,52.02,0.0,929.6475,8462.82
2021-04-27 01:00:00,51.53,0.0,773.305,8210.01
2021-04-27 02:00:00,50.32,0.0,608.9675,8127.815
2021-04-27 03:00:00,51.2,0.0,473.415,8265.3325
2021-04-27 04:00:00,55.06,0.0,379.8525,8726.2925
2021-04-27 05:00:00,75.59,22.305,311.605,9576.985
2021-04-27 06:00:00,82.94,271.985,237.38,10283.7875
2021-04-27 07:00:00,89.39,847.095,184.785,10615.0575
2021-04-27 08:00:00,81.0,1642.2,127.465,10706.9175
2021-04-27 09:00:00,54.23,2428.425,74.8,10597.54
2021-04-27 10:00:00,52.26,3056.505,44.22,10648.06
2021-04-27 11:00:00,50.5,3430.2075,39.06,10505.5775
2021-04-27 12:00:00,48.33,3569.3975,63.3275,10378.0825
2021-04-27 13:00:00,45.79,3484.2775,129.0275,10196.705
2021-04-27 14:00:00,45.68,3178.5475,212.7675,10086.5775
2021-04-27 15:00:00,49.06,2634.195,308.9925,9983.3275
2021-04-27 16:00:00,55.15,1932.7475,429.6975,10128.085
2021-04-27 17:00:00,74.92,1156.615,575.355,10239.21
2021-04-27 18:00:00,80.35,423.11,720.305,10201.935
2021-04-27 19:00:00,80.87,64.8975,846.8325,10108.1375
2021-04-27 20:00:00,81.38,0.0,951.5175,9872.7
2021-04-27 21:00:00,62.15,0.0,1012.3075,9720.5275
2021-04-27 22:00:00,61.27,0.0,978.525,9502.915
2021-04-27 23:00:00,73.09,0.0,1111.83,8977.9725
2021-04-28 00:00:00,63.41,0.0,1144.7975,8514.6225
2021-04-28 01:00:00,59.83,0.0,1049.085,8258.06
2021-04-28 02:00:00,53.57,0.0,903.1675,8176.9975
2021-04-28 03:00:00,54.17,0.0,829.6075,8322.8625
2021-04-28 04:00:00,58.47,0.0,849.635,8715.3025
2021-04-28 05:00:00,71.98,25.7275,874.905,9508.265
2021-04-28 06:00:00,81.48,290.145,885.37,10203.0275
2021-04-28 07:00:00,85.57,898.07,883.795,10548.51
2021-04-28 08:00:00,71.69,1659.1925,827.345,10731.6475
2021-04-28 09:00:00,57.52,2380.9925,779.11,10643.7125
2021-04-28 10:00:00,54.64,2920.625,775.875,10550.42
2021-04-28 11:00:00,52.7,3219.3075,890.255,10284.9875
2021-04-28 12:00:00,51.54,3265.93,1158.2925,10139.995
2021-04-28 13:00:00,48.2,3116.415,1443.3525,9964.5175
2021-04-28 14:00:00,48.88,2596.285,1656.4325,9856.1775
2021-04-28 15:00:00,53.48,1914.1875,1792.1325,9842.335
2021-04-28 16:00:00,65.71,1249.875,1876.1925,9968.05
2021-04-28 17:00:00,71.35,703.9925,1932.17,10057.705
2021-04-28 18:00:00,77.99,309.2875,1972.85,10002.0075
2021-04-28 19:00:00,78.79,58.095,1987.17,9997.7325
2021-04-28 20:00:00,80.75,0.0,1974.47,9806.1575
2021-04-28 21:00:00,78.28,0.0,1923.8325,9686.7975
2021-04-28 22:00:00,56.66,0.0,1737.345,9517.0725
2021-04-28 23:00:00,64.18,0.0,1408.9025,8894.2525
2021-04-29 00:00:00,57.83,0.0,1374.7,8419.395
2021-04-29 01:00:00,53.43,0.0,1354.6875,8130.4625
2021-04-29 02:00:00,52.07,0.0,1406.625,8033.6525
2021-04-29 03:00:00,52.04,0.0,1514.395,8157.455
2021-04-29 04:00:00,57.87,0.0,1618.2025,8592.98
2021-04-29 05:00:00,75.43,18.2225,1660.92,9383.15
2021-04-29 06:00:00,79.9,167.4625,1649.1225,10106.19
2021-04-29 07:00:00,85.08,424.0075,1687.0425,10454.355
2021-04-29 08:00:00,83.28,674.195,1777.8425,10513.4575
2021-04-29 09:00:00,65.87,897.32,1882.27,10410.065
2021-04-29 10:00:00,61.05,1139.0925,1930.7225,10458.3025
2021-04-29 11:00:00,56.0,1353.4575,1950.7325,10287.075
2021-04-29 12:00:00,49.36,1603.9125,1901.645,10241.3125
2021-04-29 13:00:00,38.94,1788.7075,1795.715,10044.2775
2021-04-29 14:00:00,45.0,1888.8175,1639.4525,9865.05
2021-04-29 15:00:00,51.06,1842.5175,1456.1625,9780.5575
2021-04-29 16:00:00,59.61,1570.605,1267.9525,10045.945
2021-04-29 17:00:00,66.79,1046.8525,1113.485,10296.4975
2021-04-29 18:00:00,77.17,442.7025,963.5875,10223.13
2021-04-29 19:00:00,82.47,77.7625,840.5425,10150.535
2021-04-29 20:00:00,81.05,0.015,736.3875,10009.575
2021-04-29 21:00:00,66.89,0.0,642.24,9867.175
2021-04-29 22:00:00,63.02,0.0,555.1475,9630.485
2021-04-29 23:00:00,65.71,0.0,311.53,9100.7225
2021-04-30 00:00:00,62.71,0.0,270.61,8687.0775
2021-04-30 01:00:00,60.39,0.0,246.195,8410.5675
2021-04-30 02:00:00,58.94,0.0,228.1225,8315.3075
2021-04-30 03:00:00,60.31,0.0,180.3,8475.18
2021-04-30 04:00:00,65.4,0.0,136.655,8865.2775
2021-04-30 05:00:00,74.0,29.6975,111.2675,9599.165
2021-04-30 06:00:00,84.09,277.55,84.97,10302.3975
2021-04-30 07:00:00,89.96,751.62,54.1525,10611.305
2021-04-30 08:00:00,83.86,1338.1,31.67,10688.635
2021-04-30 09:00:00,77.73,1911.5525,21.72,10514.71
2021-04-30 10:00:00,75.51,2321.3175,19.4175,10445.325
2021-04-30 11:00:00,73.81,2549.1375,19.3625,10283.8175
2021-04-30 12:00:00,66.91,2520.2775,23.2375,10115.485
2021-04-30 13:00:00,63.38,2393.0675,33.09,9941.37
2021-04-30 14:00:00,62.27,2162.415,47.3975,9799.8275
2021-04-30 15:00:00,63.33,1832.0225,62.8075,9759.1225
2021-04-30 16:00:00,69.64,1409.5775,68.8575,9889.5225
2021-04-30 17:00:00,75.55,889.6075,73.1625,9980.1775
2021-04-30 18:00:00,79.06,396.41,73.3925,9982.9
2021-04-30 19:00:00,80.96,78.1825,69.1825,9970.8425
2021-04-30 20:00:00,78.71,0.0975,64.435,9807.7875
2021-04-30 21:00:00,75.23,0.0,53.46,9747.32
2021-04-30 22:00:00,68.86,0.0,39.95,9523.4925
2021-04-30 23:00:00,69.29,0.0,9.7375,8985.2025
2021-05-01 00:00:00,64.6,0.0,12.76,8482.8175
2021-05-01 01:00:00,61.08,0.0,18.75,7525.1925
2021-05-01 02:00:00,59.93,0.0,29.91,7317.985
2021-05-01 03:00:00,59.9,0.0,44.41,7264.845
2021-05-01 04:00:00,58.0,0.0,50.405,7272.8325
2021-05-01 05:00:00,52.54,34.26,50.3925,7376.1825
2021-05-01 06:00:00,53.94,311.24,48.925,7529.86
2021-05-01 07:00:00,57.38,906.81,47.9225,7696.335
2021-05-01 08:00:00,56.21,1681.6025,50.0325,8111.2025
2021-05-01 09:00:00,54.7,2424.93,50.695,8402.7025
2021-05-01 10:00:00,53.39,2971.5575,49.3325,8745.755
2021-05-01 11:00:00,53.13,3161.19,49.525,8943.3575
2021-05-01 12:00:00,51.05,3087.65,55.545,8844.9825
2021-05-01 13:00:00,48.24,2912.705,74.2725,8518.67
2021-05-01 14:00:00,45.53,2551.11,103.9225,8243.7825
2021-05-01 15:00:00,48.98,2095.38,154.5375,8160.27
2021-05-01 16:00:00,50.47,1584.93,237.97,8385.65
2021-05-01 17:00:00,54.4,989.63,348.28,8824.1225
2021-05-01 18:00:00,61.01,421.04,466.995,9110.7525
2021-05-01 19:00:00,68.69,80.7675,568.6375,9230.5275
2021-05-01 20:00:00,65.06,0.2475,623.1425,9160.83
2021-05-01 21:00:00,60.34,0.0,627.1975,9037.06
2021-05-01 22:00:00,61.09,0.0,600.93,8833.56
2021-05-01 23:00:00,61.39,0.0,381.9175,8497.7625
2021-05-02 00:00:00,53.12,0.0,361.395,8099.6825
2021-05-02 01:00:00,50.57,0.0,313.0875,7814.0325
2021-05-02 02:00:00,49.13,0.0,265.3,7662.995
2021-05-02 03:00:00,49.43,0.0,253.95,7715.9475
2021-05-02 04:00:00,49.28,0.0,263.1875,7799.0675
2021-05-02 05:00:00,48.44,36.005,266.6225,7908.845
2021-05-02 06:00:00,49.48,311.8625,258.1825,8041.3325
2021-05-02 07:00:00,50.76,909.38,222.9525,8296.275
2021-05-02 08:00:00,48.08,1669.0175,219.7,8620.585
2021-05-02 09:00:00,46.18,2274.01,140.3875,8647.49
2021-05-02 10:00:00,46.13,2655.4675,119.815,8794.6475
2021-05-02 11:00:00,43.91,2830.36,106.7525,8837.5725
2021-05-02 12:00:00,16.93,2777.33,103.7925,8531.2675
2021-05-02 13:00:00,3.0,2664.1025,93.125,8188.3325
2021-05-02 14:00:00,0.01,2504.205,61.87,8017.46
2021-05-02 15:00:00,2.62,2232.63,35.52,7991.635
2021-05-02 16:00:00,35.77,1802.2925,22.1375,8414.0525
2021-05-02 17:00:00,50.52,1170.88,17.4425,8876.38
2021-05-02 18:00:00,62.76,467.8875,29.6325,9065.1175
2021-05-02 19:00:00,73.22,84.8925,53.7875,9176.0075
2021-05-02 20:00:00,78.55,0.4675,104.7375,9111.6025
2021-05-02 21:00:00,79.54,0.0,206.285,9097.12
2021-05-02 22:00:00,70.17,0.0,360.5125,8917.325
2021-05-02 23:00:00,61.57,0.0,556.165,8433.24
2021-05-03 00:00:00,54.2,0.0,767.685,8042.6825
2021-05-03 01:00:00,53.62,0.0,1015.255,7759.9375
2021-05-03 02:00:00,52.32,0.0,1220.4225,7633.5825
2021-05-03 03:00:00,54.86,0.0,1324.2175,7774.895
2021-05-03 04:00:00,60.24,0.0,1328.9075,8275.5075
2021-05-03 05:00:00,74.34,41.65,1315.895,9207.2
2021-05-03 06:00:00,86.42,327.005,1272.645,10062.69
2021-05-03 07:00:00,87.93,851.24,1265.725,10478.705
2021-05-03 08:00:00,74.4,1476.335,1354.7125,10669.245
2021-05-03 09:00:00,67.49,2056.535,1454.095,10563.265
2021-05-03 10:00:00,63.69,2562.445,1523.1425,10510.7475
2021-05-03 11:00:00,58.65,2597.29,1644.35,10302.2375
2021-05-03 12:00:00,53.65,2376.315,1776.965,10144.34
2021-05-03 13:00:00,50.83,2039.5175,1890.8625,10011.14
2021-05-03 14:00:00,50.09,1739.65,1954.9525,9960.795
2021-05-03 15:00:00,49.79,1328.4125,1981.8125,9942.25
2021-05-03 16:00:00,56.19,860.6125,1988.8075,10203.69
2021-05-03 17:00:00,70.06,592.1875,2001.2875,10319.0075
2021-05-03 18:00:00,82.66,304.575,2006.45,10215.225
2021-05-03 19:00:00,87.0,70.765,2009.05,10175.165
2021-05-03 20:00:00,78.25,0.35,2033.2875,9891.3975
2021-05-03 21:00:00,68.7,0.0,2090.9225,9783.005
2021-05-03 22:00:00,52.96,0.0,2138.91,9519.155
2021-05-03 23:00:00,45.28,0.0,1988.255,8761.4725
2021-05-04 00:00:00,37.82,0.0,1917.895,8305.7125
2021-05-04 01:00:00,16.97,0.0,1904.065,7851.02
2021-05-04 02:00:00,0.12,0.0,1820.6425,7737.835
2021-05-04 03:00:00,0.1,0.0,1962.035,7826.4
2021-05-04 04:00:00,7.21,0.0,2133.1575,8213.52
2021-05-04 05:00:00,42.01,17.42,2138.835,8958.14
2021-05-04 06:00:00,50.53,122.9925,2156.64,9640.575
2021-05-04 07:00:00,52.66,298.675,2166.14,10057.7975
2021-05-04 08:00:00,49.12,476.4825,2164.6375,10212.97
2021-05-04 09:00:00,35.67,789.8,2165.8625,10139.7575
2021-05-04 10:00:00,33.0,1274.835,2166.3175,10174.12
2021-05-04 11:00:00,16.1,1700.0375,2165.0125,10066.425
2021-05-04 12:00:00,9.8,1892.0875,2165.39,10038.2225
2021-05-04 13:00:00,2.06,1981.38,2166.09,9860.8075
2021-05-04 14:00:00,0.87,1929.095,2165.2225,9805.9875
2021-05-04 15:00:00,5.0,1783.9825,2163.7175,9806.4225
2021-05-04 16:00:00,32.11,1470.2325,2157.845,9994.3425
2021-05-04 17:00:00,49.55,1017.395,2132.675,10132.375
2021-05-04 18:00:00,58.9,466.2925,2034.405,10122.0125
2021-05-04 19:00:00,59.47,96.795,1899.39,10081.65
2021-05-04 20:00:00,62.12,0.935,1859.0175,9825.1125
2021-05-04 21:00:00,67.78,0.0,1545.715,9757.355
2021-05-04 22:00:00,61.54,0.0,1410.995,9474.245
2021-05-04 23:00:00,46.78,0.0,1795.8375,8531.6675
2021-05-05 00:00:00,44.3,0.0,1819.91,8054.45
2021-05-05 01:00:00,44.91,0.0,1842.5925,7880.54
2021-05-05 02:00:00,40.15,0.0,1873.7025,7820.4375
2021-05-05 03:00:00,40.97,0.0,1875.8875,7944.385
2021-05-05 04:00:00,50.66,0.0,1878.0025,8386.9775
2021-05-05 05:00:00,59.79,39.01,1876.685,9181.21
2021-05-05 06:00:00,74.07,262.2775,1864.1525,9923.265
2021-05-05 07:00:00,100.77,599.46,1849.3475,10281.67
2021-05-05 08:00:00,101.8,1011.1575,1783.06,10494.8725
2021-05-05 09:00:00,66.97,1541.9025,1677.3625,10415.845
2021-05-05 10:00:00,39.4,2040.83,1563.4925,10393.5425
2021-05-05 11:00:00,30.0,2398.195,1489.885,10165.8925
2021-05-05 12:00:00,22.93,2562.33,1411.52,10040.385
2021-05-05 13:00:00,15.03,2638.4725,1228.66,9917.1375
2021-05-05 14:00:00,11.53,2489.395,1018.625,9844.6525
2021-05-05 15:00:00,20.16,2155.855,923.0525,9880.7725
2021-05-05 16:00:00,39.29,1644.915,911.9575,10115.235
2021-05-05 17:00:00,61.9,1030.0925,850.4725,10262.97
2021-05-05 18:00:00,71.43,456.11,845.575,10180.65
2021-05-05 19:00:00,80.08,105.075,863.67,10083.4025
2021-05-05 20:00:00,89.71,1.34,865.5975,9898.7075
2021-05-05 21:00:00,97.77,0.0,785.365,9835.9
2021-05-05 22:00:00,73.38,0.0,745.63,9575.7875
2021-05-05 23:00:00,92.1,0.0,540.35,9133.04
2021-05-06 00:00:00,65.93,0.0,522.85,8654.6375
2021-05-06 01:00:00,62.54,0.0,517.82,8364.3125
2021-05-06 02:00:00,56.54,0.0,497.3575,8277.2475
2021-05-06 03:00:00,58.35,0.0,462.265,8437.24
2021-05-06 04:00:00,62.21,0.0,405.9125,8788.19
2021-05-06 05:00:00,72.98,49.895,326.935,9568.675
2021-05-06 06:00:00,79.49,317.5575,238.2675,10381.86
2021-05-06 07:00:00,84.2,773.1125,158.9575,10722.415
2021-05-06 08:00:00,69.21,1279.6775,118.945,10887.62
2021-05-06 09:00:00,58.43,1606.3725,114.825,10799.13
2021-05-06 10:00:00,65.37,1766.9425,108.2275,10853.7675
2021-05-06 11:00:00,65.04,1737.955,78.2175,10792.6175
2021-05-06 12:00:00,62.36,1498.5875,48.6975,10713.505
2021-05-06 13:00:00,63.09,1279.035,36.655,10514.9275
2021-05-06 14:00:00,63.05,1073.9275,73.8075,10338.86
2021-05-06 15:00:00,64.96,868.575,62.3,10237.855
2021-05-06 16:00:00,72.5,668.8775,64.8225,10389.41
2021-05-06 17:00:00,78.97,474.3025,92.6225,10530.0475
2021-05-06 18:00:00,91.01,260.8625,140.68,10385.9275
2021-05-06 19:00:00,92.73,67.47,158.16,10295.2525
2021-05-06 20:00:00,85.0,0.97,212.26,10139.6075
2021-05-06 21:00:00,80.0,0.0,331.5,10076.035
2021-05-06 22:00:00,74.44,0.0,553.2175,9841.0925
2021-05-06 23:00:00,75.57,0.0,385.2125,9213.8525
2021-05-07 00:00:00,68.82,0.0,597.3875,8822.775
2021-05-07 01:00:00,65.0,0.0,961.3725,8643.815
2021-05-07 02:00:00,60.25,0.0,1247.2325,8502.9225
2021-05-07 03:00:00,60.01,0.0,1306.9425,8579.0575
2021-05-07 04:00:00,69.3,0.0,1265.945,8961.635
2021-05-07 05:00:00,80.0,53.04,1093.05,9657.1775
2021-05-07 06:00:00,91.07,327.555,893.2475,10252.595
2021-05-07 07:00:00,101.5,789.285,675.5,10599.6275
2021-05-07 08:00:00,84.16,1313.17,515.3375,10697.1875
2021-05-07 09:00:00,78.75,1868.1925,419.9125,10581.1875
2021-05-07 10:00:00,76.98,2399.7575,361.2875,10524.2325
2021-05-07 11:00:00,75.64,2826.825,349.215,10407.2925
2021-05-07 12:00:00,56.23,3058.6625,352.3575,10251.3775
2021-05-07 13:00:00,56.64,3143.6225,302.84,10090.045
2021-05-07 14:00:00,53.88,2970.3375,243.665,9944.2625
2021-05-07 15:00:00,53.06,2519.325,192.565,9894.255
2021-05-07 16:00:00,55.43,1903.535,211.9025,10011.73
2021-05-07 17:00:00,61.28,1216.9575,336.295,10074.8025
2021-05-07 18:00:00,81.06,525.4725,519.945,10032.015
2021-05-07 19:00:00,84.2,111.6875,777.67,10033.335
2021-05-07 20:00:00,81.15,2.715,836.1425,9852.8575
2021-05-07 21:00:00,82.22,0.0,770.4125,9845.4725
2021-05-07 22:00:00,83.4,0.0,661.9775,9627.465
2021-05-07 23:00:00,74.61,0.0,320.5775,8948.48
2021-05-08 00:00:00,67.48,0.0,329.415,8480.515
2021-05-08 01:00:00,69.48,0.0,393.6525,8137.8275
2021-05-08 02:00:00,62.63,0.0,493.51,8034.3025
2021-05-08 03:00:00,61.57,0.0,619.0825,7906.285
2021-05-08 04:00:00,59.47,0.0,804.535,7947.325
2021-05-08 05:00:00,55.16,50.2325,1083.7925,8164.3425
2021-05-08 06:00:00,56.01,279.775,1339.1,8482.075
2021-05-08 07:00:00,57.0,574.6925,1558.6475,8812.8425
2021-05-08 08:00:00,52.76,797.265,1734.8775,9140.75
2021-05-08 09:00:00,45.14,912.7625,1888.42,9223.5825
2021-05-08 10:00:00,41.04,943.1125,2020.135,9290.3675
2021-05-08 11:00:00,37.0,922.63,2104.09,9231.3875
2021-05-08 12:00:00,15.61,908.7525,2136.8625,9005.7925
2021-05-08 13:00:00,-11.42,941.945,2140.04,8742.14
2021-05-08 14:00:00,-19.09,935.7125,2131.7925,8623.8975
2021-05-08 15:00:00,-28.19,935.9925,2102.46,8641.875
2021-05-08 16:00:00,-24.25,938.3225,2053.3525,8886.935
2021-05-08 17:00:00,52.15,814.025,2019.4525,9136.0425
2021-05-08 18:00:00,69.95,445.09,1957.4175,9218.2175
2021-05-08 19:00:00,66.27,115.9225,1838.83,9196.7925
2021-05-08 20:00:00,60.74,2.5325,1717.8475,9122.1975
2021-05-08 21:00:00,56.53,0.0,1642.0225,9089.7975
2021-05-08 22:00:00,51.92,0.0,1675.265,8906.6975
2021-05-08 23:00:00,15.02,0.0,1787.1425,8461.955
2021-05-09 00:00:00,6.71,0.0,1846.655,7961.03
2021-05-09 01:00:00,2.0,0.0,1861.815,7615.08
2021-05-09 02:00:00,1.61,0.0,1902.525,7428.8075
2021-05-09 03:00:00,0.09,0.0,1903.15,7456.1675
2021-05-09 04:00:00,0.1,0.0,1894.48,7555.6975
2021-05-09 05:00:00,0.09,62.93,1878.875,7660.7475
2021-05-09 06:00:00,0.08,346.405,1772.48,7752.6475
2021-05-09 07:00:00,0.32,738.3475,1653.31,8008.525
2021-05-09 08:00:00,0.0,1176.1725,1507.635,8316.435
2021-05-09 09:00:00,-4.91,1673.72,1329.2,8351.1425
2021-05-09 10:00:00,-21.56,2209.785,1117.64,8497.295
